0.10775  	-0.1002  	-0.3120  	-0.9798  	-0.0421  	-0.8645  	0.52089  	0.00023  	0.23244  	0.16753  	-0.2097  	-0.3135  	0.48787  	-0.1426  	0.31604  	1.83695  	-0.9303  	0.28143  	0.40059  	0.53405  	0.36450  	-0.1904  	-0.4939  	0.47875  	0.00860  	-0.2980  	0.93298  	0.48216  	-0.5395  	0.23777  	0.10556  	0.62328  	0.13516  	-0.1722  	0.85421  	0.06721  	0.46805  	-0.3495  	-0.5256  	0.70270  	-0.1429  	-0.0568  	-0.4049  	0.42607  	0.31785  	-0.0426  	-0.0231  	-0.0867  	-0.0520  	-0.1668  	-0.1182  	-0.0709  	-0.0158  	-0.0276  	-0.0603  	-0.0125  	-0.0286  	-0.0556  	0.00384  	0.00762  	-0.0020  	0.01585  	-0.0015  	0.03117  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
0.05838  	-0.0970  	-0.3556  	-0.9898  	-0.0565  	-0.9010  	0.49870  	-0.0180  	0.21860  	0.15144  	-0.1915  	-0.3388  	0.47265  	-0.1505  	0.34366  	1.82168  	-0.9259  	0.27462  	0.39140  	0.51691  	0.38761  	-0.1778  	-0.4860  	0.49388  	0.00531  	-0.2945  	0.93009  	0.45499  	-0.5618  	0.23300  	0.10644  	0.63042  	0.12613  	-0.1740  	0.86421  	0.04766  	0.48881  	-0.3460  	-0.5439  	0.70122  	-0.1366  	-0.0595  	-0.4179  	0.42730  	0.31626  	-0.0376  	-0.0234  	-0.0959  	-0.0595  	-0.1562  	-0.1175  	-0.0706  	-0.0123  	-0.0269  	-0.0631  	-0.0125  	-0.0312  	-0.0543  	0.00788  	0.00611  	-0.0034  	0.02226  	-0.0048  	0.02650  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
0.06390  	-0.1053  	-0.3765  	-0.9792  	-0.0433  	-0.8925  	0.51015  	-0.0262  	0.21990  	0.15233  	-0.2044  	-0.3600  	0.47973  	-0.1558  	0.35970  	1.80899  	-0.9212  	0.26987  	0.39759  	0.52345  	0.37332  	-0.1727  	-0.4874  	0.49690  	0.01333  	-0.2995  	0.94098  	0.45538  	-0.5574  	0.23842  	0.10337  	0.62783  	0.12015  	-0.1725  	0.87231  	0.05086  	0.48268  	-0.3506  	-0.5394  	0.71817  	-0.1458  	-0.0587  	-0.4215  	0.42735  	0.31721  	-0.0388  	-0.0254  	-0.0950  	-0.0606  	-0.1563  	-0.1144  	-0.0684  	-0.0149  	-0.0278  	-0.0626  	-0.0104  	-0.0303  	-0.0542  	0.00695  	0.00402  	-0.0040  	0.02167  	-0.0057  	0.02615  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
0.15824  	-0.0964  	-0.3171  	-0.8692  	0.03951  	-0.8055  	0.54466  	-0.0170  	0.19292  	0.12683  	-0.3483  	-0.3738  	0.53798  	-0.0529  	0.41060  	1.83310  	-0.9497  	0.28450  	0.40748  	0.53968  	0.30632  	-0.1481  	-0.5540  	0.48265  	0.09904  	-0.3118  	0.95014  	0.51587  	-0.4613  	0.28137  	0.09108  	0.61453  	0.12098  	-0.1712  	0.87222  	0.09391  	0.40826  	-0.3958  	-0.5020  	0.74340  	-0.1658  	-0.0422  	-0.4211  	0.42919  	0.31779  	-0.0431  	-0.0285  	-0.0752  	-0.0436  	-0.1702  	-0.1079  	-0.0713  	-0.0157  	-0.0326  	-0.0605  	-0.0071  	-0.0269  	-0.0548  	-0.0006  	0.00922  	-0.0056  	0.01719  	0.00061  	0.02874  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
0.16399  	-0.1132  	-0.3198  	-0.8180  	0.10266  	-0.8503  	0.56466  	-0.0366  	0.18828  	0.15376  	-0.3631  	-0.3606  	0.54855  	-0.0855  	0.33285  	1.82585  	-0.9996  	0.34890  	0.39084  	0.61984  	0.19487  	-0.1730  	-0.6471  	0.38447  	0.10759  	-0.3012  	0.85466  	0.61135  	-0.3258  	0.30383  	0.08932  	0.60103  	0.14810  	-0.1619  	0.81682  	0.15432  	0.32756  	-0.4146  	-0.4364  	0.76716  	-0.1428  	-0.0426  	-0.4192  	0.43052  	0.32750  	-0.0428  	-0.0259  	-0.0657  	-0.0377  	-0.1737  	-0.0983  	-0.0732  	-0.0107  	-0.0355  	-0.0556  	-0.0093  	-0.0211  	-0.0536  	0.00447  	0.01047  	-0.0093  	0.00885  	-0.0029  	0.02627  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
0.18775  	-0.1414  	-0.3138  	-0.7589  	0.13805  	-0.7756  	0.56442  	-0.0274  	0.17936  	0.16259  	-0.5297  	-0.4683  	0.61423  	0.01329  	0.37564  	1.76131  	-0.9892  	0.34463  	0.36976  	0.57184  	0.15382  	-0.1127  	-0.6534  	0.38230  	0.16719  	-0.3210  	0.89901  	0.58854  	-0.2795  	0.35466  	0.09044  	0.61004  	0.11529  	-0.1527  	0.80149  	0.15059  	0.31323  	-0.4288  	-0.4050  	0.77812  	-0.1404  	-0.0320  	-0.4177  	0.43813  	0.32017  	-0.0387  	-0.0357  	-0.0508  	-0.0306  	-0.1776  	-0.1026  	-0.0710  	-0.0133  	-0.0395  	-0.0546  	-0.0069  	-0.0253  	-0.0534  	0.00343  	0.01159  	-0.0057  	0.01543  	-0.0076  	0.02729  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
-0.0443  	-0.1643  	-0.5478  	-0.9637  	0.03227  	-1.0490  	0.58520  	-0.1642  	0.13346  	0.24923  	-0.4614  	-0.4830  	0.54334  	-0.0905  	0.34326  	1.63590  	-0.9710  	0.36402  	0.37495  	0.60679  	0.09005  	-0.1859  	-0.6899  	0.39241  	0.15205  	-0.2867  	0.86191  	0.59899  	-0.2883  	0.30958  	0.08063  	0.59789  	0.11112  	-0.1626  	0.78887  	0.18247  	0.26963  	-0.4226  	-0.4355  	0.80936  	-0.0980  	-0.0304  	-0.4162  	0.42756  	0.32621  	-0.0330  	-0.0273  	-0.0697  	-0.0445  	-0.1692  	-0.1156  	-0.0683  	-0.0252  	-0.0318  	-0.0613  	-0.0182  	-0.0319  	-0.0564  	0.00925  	0.00191  	-0.0107  	0.00944  	-0.0155  	0.02126  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
-0.4079  	-0.2899  	-0.6678  	-1.1330  	0.00048  	-1.1963  	0.53636  	-0.3175  	0.06364  	0.32284  	-0.3353  	-0.4109  	0.41892  	-0.5390  	0.04714  	1.71076  	-0.9856  	0.41433  	0.40313  	0.68368  	-0.1011  	-0.1871  	-0.6596  	0.34146  	0.12040  	-0.2869  	0.71530  	0.86541  	-0.1342  	0.29990  	0.10357  	0.58514  	0.05552  	-0.1386  	0.62306  	0.29348  	0.12810  	-0.4421  	-0.4018  	0.82136  	-0.0488  	-0.0605  	-0.4230  	0.43921  	0.31833  	-0.0448  	-0.0311  	-0.0861  	-0.0540  	-0.1765  	-0.1078  	-0.0677  	-0.0164  	-0.0374  	-0.0570  	-0.0329  	-0.0126  	-0.0497  	0.01097  	-0.0023  	-0.0083  	0.00130  	0.00122  	0.03216  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
-0.3161  	-0.2683  	-0.6282  	-1.0605  	0.04096  	-1.1371  	0.48183  	-0.2678  	0.08653  	0.27729  	-0.3811  	-0.3485  	0.42843  	-0.4987  	0.06804  	1.73866  	-0.9655  	0.39479  	0.39999  	0.69558  	-0.0696  	-0.1828  	-0.6056  	0.35546  	0.05624  	-0.2687  	0.69657  	0.84136  	-0.2011  	0.27539  	0.10601  	0.58043  	0.07490  	-0.1405  	0.65392  	0.26021  	0.16580  	-0.4437  	-0.4252  	0.81679  	-0.0626  	-0.0567  	-0.4138  	0.44920  	0.32176  	-0.0503  	-0.0245  	-0.0879  	-0.0569  	-0.1652  	-0.1050  	-0.0742  	-0.0173  	-0.0359  	-0.0627  	-0.0309  	-0.0154  	-0.0519  	0.01027  	-0.0002  	-0.0191  	0.00227  	-0.0060  	0.03111  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
-0.3048  	-0.2512  	-0.5875  	-1.1012  	0.00373  	-1.1042  	0.49381  	-0.2313  	0.13859  	0.32606  	-0.4231  	-0.3272  	0.51746  	-0.4305  	0.06042  	1.75933  	-0.9603  	0.42762  	0.41020  	0.71178  	-0.0752  	-0.2000  	-0.5975  	0.33740  	0.02767  	-0.2561  	0.65284  	0.83201  	-0.2156  	0.22991  	0.14974  	0.56899  	0.12168  	-0.1422  	0.63281  	0.21809  	0.13296  	-0.4554  	-0.4065  	0.81793  	-0.0288  	-0.0745  	-0.3951  	0.42989  	0.32136  	-0.0477  	-0.0108  	-0.0774  	-0.0575  	-0.1690  	-0.1081  	-0.0738  	-0.0169  	-0.0461  	-0.0672  	-0.0303  	-0.0202  	-0.0503  	0.00811  	-0.0009  	-0.0045  	0.00758  	-0.0036  	0.03407  	0.19559  	0.06736  	0.04874  	0.02962  	-0.0106  	-0.1236  	0.96367  	130.555  	91.4374  	
